Date,Close,High,Low,Open,Volume
,HD,HD,HD,HD,HD
2020-01-02,192.3030548095703,192.39059257053424,190.70971527397862,191.79528770564852,3935700
2020-01-03,191.66395568847656,192.3205489903328,189.75546423645832,190.09689221908658,3423200
2020-01-06,192.56568908691406,192.6007015185741,189.44904833217294,189.52784968065166,5682800
2020-01-07,191.3050537109375,193.09098185272444,189.88680290584392,192.16299866621765,5685400
2020-01-08,194.1677703857422,195.20081748718383,191.4363464538376,191.55016023714205,4916200
2020-01-09,197.14434814453125,197.45951349330315,194.22032223885233,194.91192803726577,4843600
2020-01-10,196.29510498046875,197.40693987758382,195.25330829466407,196.75909644177997,4226600
2020-01-13,195.5247039794922,196.54898780411213,194.94689873737119,196.54023803683998,6060900
2020-01-14,195.0607452392578,196.93422434850024,194.62301635057102,194.77184256971347,3915100
2020-01-15,196.61907958984375,196.96050762441175,194.465460712854,194.5967740498313,3444300
2020-01-16,200.322265625,200.35727806023937,197.32818811262172,197.79217969049455,5390800
2020-01-17,203.0273895263672,203.6314574502746,200.40101654132542,201.01383423281706,7979200
2020-01-21,203.93788146972656,204.5594623538316,202.28326684618733,202.69473305994168,4873500
2020-01-22,203.89414978027344,207.0720663911612,203.87665023946457,204.67330681596655,4030800
2020-01-23,204.5507049560547,205.57500231408136,201.91558184725665,203.22001874850534,4617900
2020-01-24,203.10621643066406,206.10903037360725,201.84555501891862,205.25984856880024,4467500
2020-01-27,202.39710998535156,203.5176950062377,199.77948610773552,199.77948610773552,3595600
2020-01-28,204.7345428466797,205.95142854262645,202.5371487794448,202.94861497634423,3621900
2020-01-29,204.87461853027344,206.50297041709842,204.33182566238204,205.64501223696914,2564000
2020-01-30,203.79783630371094,204.244328376935,202.72978996783007,203.10623044842646,4685700
2020-01-31,199.69190979003906,204.18299877650506,199.50805779249973,203.94663481192893,5304700
2020-02-03,202.7034912109375,204.44565702544025,200.78624986820705,201.61793209863043,5100900
2020-02-04,205.73255920410156,206.9231822087261,204.88336416764898,204.88336416764898,3505100
2020-02-05,208.45523071289062,208.63908270515566,206.48545091405083,207.57102325666636,3868600
2020-02-06,209.09432983398438,209.5933471731463,207.90370673669972,208.35894851583294,3930300
2020-02-07,207.7461395263672,209.69840668860354,207.06328350803471,209.09433866659575,2456100
2020-02-10,210.64385986328125,210.64385986328125,206.76557563487953,207.13327959310217,2568000
2020-02-11,211.545654296875,212.25477308492498,210.28499273659594,210.64393369498083,2692400
2020-02-12,211.5018310546875,212.12341192442685,209.09432228273107,211.97458571244417,3592100
2020-02-13,212.17593383789062,213.26150622117837,210.46003082668415,210.95904813979678,2468100
2020-02-14,214.51339721679688,214.66222342143615,212.4123040992225,213.12142269244322,2841600
2020-02-18,213.55914306640625,215.45888457980132,212.87628716236281,214.34704961463368,2892600
2020-02-19,213.29652404785156,214.9248759847615,212.7449813948647,214.40835912222542,2713300
2020-02-20,216.2555694580078,216.34310721484098,211.99208128333518,213.34029365112767,3701800
2020-02-21,214.78480529785156,216.5532337271233,213.61169509637716,215.80033951334823,3881100
2020-02-24,209.8472137451172,212.83252778960926,208.0962982973341,208.77915425329553,5350100
2020-02-25,207.816162109375,216.21179861029788,207.0282421301646,215.45015465297695,8061500
2020-02-26,205.97767639160156,211.02030768496272,205.13724452191988,209.32193105210743,6963000
2020-02-27,196.74160766601562,205.57498612300742,196.60154458464876,202.29201970653475,7612800
2020-02-28,190.709716796875,193.52869187587464,185.8859493087361,191.4013359136669,11809600
2020-03-02,201.30274963378906,201.35527495947403,191.27876144336105,192.58318489261978,7150800
