Date,Close,High,Low,Open,Volume
,LOW,LOW,LOW,LOW,LOW
2020-01-02,109.06521606445312,109.06521606445312,107.9787315265864,108.69400316196707,2788800
2020-01-03,108.28654479980469,108.48573520403228,106.88316979240825,107.4807340973922,2774200
2020-01-06,108.96560668945312,109.00182375703795,107.10952860270143,107.42641930944447,3635400
2020-01-07,108.31373596191406,109.24631010511787,107.93346703421976,109.09238580873618,4191100
2020-01-08,110.03399658203125,111.12048799090465,108.26845754069947,108.78453871491183,4030100
2020-01-09,110.50481414794922,111.25629593987868,110.00683804392956,110.07021619283205,2932400
2020-01-10,109.55413055419922,110.42331952140772,109.49075240787255,110.18791201746588,2391100
2020-01-13,109.59940338134766,110.19696777288819,109.28250574270207,109.52696924064581,3817200
2020-01-14,108.71211242675781,110.16981683089327,108.30468243630774,109.41832809431153,3823400
2020-01-15,108.21412658691406,108.8207538820272,107.92439693115699,108.6034514594345,3673700
2020-01-16,107.9877700805664,108.69399255976384,107.63466229481747,108.59439734760906,3781000
2020-01-17,110.78548431396484,110.90318461314395,108.26845661193506,108.42237398186927,5913800
2020-01-21,109.98513793945312,110.73092293339967,109.28483043273967,110.20341461261324,3477800
2020-01-22,110.87642669677734,111.77682389368371,109.77593275302725,110.23067979332792,4843500
2020-01-23,111.60401153564453,111.9950942459144,110.09425505478352,110.25796425766134,3365200
2020-01-24,109.34848022460938,111.74954412706086,108.66635964007455,111.48579000170733,3670600
2020-01-27,108.92102813720703,109.92147037679833,107.54768994220173,107.54768994220173,3497400
2020-01-28,110.18521881103516,110.66724960534707,108.42989480564724,109.193866568959,3228600
2020-01-29,109.52127838134766,111.3311766450186,109.46671095553081,110.41258565672892,2566900
2020-01-30,108.88463592529297,109.47580848438555,107.83871631134294,108.71182982400254,3471800
2020-01-31,105.7196044921875,108.83916989424684,105.58317897360028,108.65727382872394,4370300
2020-02-03,106.57452392578125,108.4298928096716,106.15615745277994,106.41081470252946,3979400
2020-02-04,108.54811096191406,109.42122439699524,107.61133322236515,108.05698335363925,4119600
2020-02-05,111.07652282714844,111.27661265899151,109.07563838649772,109.61223662744959,3215300
2020-02-06,110.51263427734375,111.74954685594976,110.50353739310543,111.35846410037742,2469100
2020-02-07,110.48534393310547,110.92189720589188,109.85779079722468,110.63995626143027,2068800
2020-02-10,110.2397689819336,110.7945608874853,109.55764846909679,109.95782805707209,2975800
2020-02-11,111.89505767822266,112.04058006445443,110.19430815719689,110.33072672067756,2316300
2020-02-12,113.71404266357422,113.86865499041508,112.43165963082195,112.68631686065139,2727500
2020-02-13,113.47758483886719,113.93233192507373,112.74999366427065,112.99555403771063,2532100
2020-02-14,114.06876373291016,114.19609236896265,113.22293382833838,113.82320334592039,2774700
2020-02-18,112.07694244384766,114.51438650592947,111.7040465939068,113.35932530435046,3430000
2020-02-19,112.2679672241211,113.21384203283961,112.01330995617575,112.47714700612327,3170500
2020-02-20,115.11466979980469,115.26019218879806,111.876872972486,112.5680835035362,4696000
2020-02-21,113.96871185302734,114.77816110659376,113.15926259946093,114.36889150697561,3861600
2020-02-24,111.78591918945312,113.1592502356527,110.96737314076157,111.24931408129846,5399600
2020-02-25,107.79324340820312,113.13197655696207,107.79324340820312,113.13197655696207,6522600
2020-02-26,103.04570007324219,109.54857833217802,101.82697418453463,109.41215974741519,12739800
2020-02-27,97.8797607421875,102.35447019524652,97.79790266228703,100.1353022982007,8830100
2020-02-28,96.92478942871094,97.47048452046535,93.61423134132599,94.65105409732625,9987300
2020-03-02,100.99021911621094,101.11754772680315,95.5787254104867,97.49775839155492,8794000
2020-03-03,98.73469543457031,102.80013591949728,97.45231212594032,101.23580466956747,8337500
2020-03-04,103.03659057617188,103.27306099230051,99.64417442620044,100.69009406099954,5206700
2020-03-05,97.788818359375,101.17213806757414,97.20674259655478,100.29902442334378,6619100
2020-03-06,95.77881622314453,96.4518468164122,92.92300546011995,94.54190375954153,7886900
2020-03-09,85.69252014160156,90.78568481809613,84.71936190330507,88.96669693799892,8188200
2020-03-10,94.60555267333984,94.71469443962607,86.44739819758087,89.3577759096689,9289500
2020-03-11,90.17635345458984,93.95984580802033,88.91215704174475,91.24955691357599,6205500
2020-03-12,81.78168487548828,86.31096727661128,81.04499708149646,82.95493276818212,9903400
2020-03-13,87.757080078125,87.82074438489394,80.3810826819897,85.1832171568473,10007100
2020-03-16,66.02017211914062,79.67168024058876,64.737789071016,77.80722153476529,14770800
2020-03-17,67.11156463623047,68.77594035984431,58.434990844002925,66.89328801409891,15323900
2020-03-18,59.135292053222656,63.773716629899035,55.47912952147548,62.309430852991674,11133900
2020-03-19,63.54636001586914,66.5840672063081,54.569650079749934,58.580522691278674,12141200
2020-03-20,60.354026794433594,66.37488001130518,59.59914505407554,65.7109462897988,11541400
2020-03-23,61.66368865966797,62.855123437869736,57.34358920276782,59.31719275272708,9594400
2020-03-24,70.30390930175781,70.56765653179025,65.529064421259,66.17480451528816,9004100
2020-03-25,76.14285278320312,79.11689565664018,71.23158289286788,72.85957828471568,9907500
2020-03-26,80.13551330566406,82.709382875708,78.17100302299232,78.28924167858482,10103600
2020-03-27,79.1078109741211,81.59982321499321,75.85181997379992,76.47027632615763,6885800
2020-03-30,80.68121337890625,81.43609507800805,77.6980741147179,79.48977843761959,5717100
2020-03-31,78.26195526123047,80.89039215741056,77.78901453300635,80.0991299422402,5523700
2020-04-01,73.14151000976562,76.32473919234268,71.9227913105314,73.43254782890283,8115400
2020-04-02,75.36067199707031,75.73356092193067,72.07739816286832,72.62309316496724,8246500
2020-04-03,74.76040649414062,76.615775148099,73.80544192592669,74.69674218959304,6448500
2020-04-06,80.73578643798828,81.28148843716382,76.39750272898905,79.20783610585293,9422300
2020-04-07,82.72759246826172,87.47515335235009,82.53659951692244,86.36556930647318,7854900
2020-04-08,85.81075286865234,86.19273866264828,82.39105367081743,83.17321902360234,4715600
2020-04-09,86.68388366699219,89.49422414849333,86.192756002102,87.71161647901575,6543100
2020-04-13,86.5838394165039,87.16591511142339,84.61933568087305,86.75664552367644,5489700
2020-04-14,90.10358428955078,90.78570489543884,88.05722247188662,88.98490344278294,5655000
2020-04-15,85.80166625976562,87.2204817113146,84.18276794375329,86.30189076814652,7379600
2020-04-16,84.07362365722656,87.38418110763139,83.48245119703537,85.49243201057486,9034700
2020-04-17,88.31190490722656,89.73981083856027,86.71119281933991,87.766209654665,7136000
2020-04-20,86.52017211914062,88.9576166096042,85.97447704134208,86.62931391025609,5271900
2020-04-21,84.72720336914062,85.71516369788213,83.69349411978833,84.24236252003148,5541500
2020-04-22,86.85863494873047,87.84660217150642,85.22117967334337,85.8066401803425,4770900
2020-04-23,86.81290435791016,88.42292432277421,86.73972004604359,87.14222678206963,4096200
2020-04-24,90.3348159790039,91.16727181046588,87.56302476741514,87.88319740288513,5432100
2020-04-27,93.28044128417969,94.19522445734337,90.84711469352825,90.85626447944757,5336500
2020-04-28,94.69834899902344,97.48844040947165,93.70123871153834,96.46388076481296,5588400
2020-04-29,97.11336517333984,98.61360871249704,96.21687477592137,97.63479119634886,5205500
2020-04-30,95.82352447509766,97.62564820004293,94.65260328792773,95.78693231559349,4814100
2020-05-01,95.55824279785156,95.76864598394012,93.5914577162286,93.76526874042172,3811100
2020-05-04,98.20195007324219,98.22939244556304,94.067134134883,94.59770993055339,4088100
2020-05-05,100.76334381103516,102.17211039815257,99.60156555071076,99.64730749012135,5237000
2020-05-06,100.27853393554688,102.02576616674956,99.66562390542073,100.89143698643127,4435200
2020-05-07,102.38253021240234,103.48941700519872,101.60496591754028,101.67815024580162,3206700
2020-05-08,104.49565124511719,104.86155881299672,102.54715924788516,104.07484497942464,3951300
2020-05-11,103.72724151611328,104.97134692691971,102.97711975188356,103.46195361447542,3863700
2020-05-12,101.76044464111328,105.24577212637126,101.70555990219627,105.03536899512369,3685200
2020-05-13,101.01948547363281,103.72724227603715,99.53753452304572,102.35506779635142,6643300
2020-05-14,100.98290252685547,101.01034490227362,97.14995923065783,98.11048424573907,6097900
2020-05-15,104.08399963378906,104.4316216104795,99.18076261893287,99.44605050352932,8950400
2020-05-18,106.78262329101562,108.31030923501316,106.5264781869421,107.94439463700573,7729700
2020-05-19,106.91068267822266,108.49325322596759,105.61168562389096,106.11481902302364,7041000
2020-05-20,107.02046966552734,112.23473736475988,105.67573743267663,112.16155304396398,19289700
2020-05-21,110.35942077636719,110.91743896579206,107.0296112082282,108.76770030745777,9727900
2020-05-22,111.83221435546875,112.09750224543632,108.9232043286477,110.68873568107745,6064700
2020-05-26,113.05802917480469,115.1162909531111,112.82933342165953,114.29299182518095,7684000
2020-05-27,117.10137176513672,117.51303529935868,112.75615931032226,114.63146035221217,7615500
2020-05-28,117.20197296142578,120.20245955911136,115.91213278658961,117.91550245974867,7994100
2020-05-29,119.24197387695312,119.406628122742,116.80864766032097,117.1837120537041,7402000
2020-06-01,118.29974365234375,119.04985845008024,117.36666108876253,118.82116270125509,5136200
2020-06-02,120.73304748535156,121.17215334292018,119.12303454970602,119.98293273934482,6023200
2020-06-03,121.51978302001953,122.02291651409126,120.1476083771779,121.20876011767785,4585200
2020-06-04,117.71427154541016,120.63243159352531,117.02819126412759,120.15675447633566,7448700
2020-06-05,119.80914306640625,120.19335029128061,117.5130425230563,119.13219855106631,5550400
2020-06-08,119.66278076171875,120.05614477181467,118.40037555703915,119.03157815937895,4951600
2020-06-09,118.52845764160156,120.22994087456166,118.19913515427443,118.51930087681173,4472600
2020-06-10,119.01327514648438,120.05612721921297,117.97956587879972,119.20537176177383,3708400
2020-06-11,113.37821960449219,117.83320883309354,112.74701703237365,116.38785683986328,5998600
2020-06-12,115.30841827392578,117.44900748421048,112.9482760836825,115.95791346967648,4463100
2020-06-15,116.84524536132812,117.06479134536747,112.60064546804135,112.8842329674682,5063000
2020-06-16,120.5135269165039,120.8885773675346,117.64110862909281,120.60499684860424,5023900
2020-06-17,124.0903091430664,125.1240184062484,121.78506601874822,121.93142069121856,7238800
2020-06-18,123.08405303955078,124.44707074952198,121.94971711663572,123.69695596257148,3898100
2020-06-19,122.42540740966797,125.59054869134145,121.0715325129369,125.59054869134145,6684300
2020-06-22,123.23957824707031,123.51401596408678,121.46489682997682,121.59296590345356,3449200
2020-06-23,122.83708190917969,125.06001225183911,122.73645520299372,124.76727493984967,3384200
2020-06-24,120.73304748535156,122.99256244460081,117.97955588443736,121.91312528465751,4150100
2020-06-25,120.54095458984375,120.76049356689339,118.60160522219714,120.15674742152665,4022800
2020-06-26,118.382080078125,121.51977929859575,117.94297415575562,120.86113437352354,5710700
2020-06-29,122.14183807373047,122.16012368482274,118.29059524958278,119.2602630597793,3328000
2020-06-30,123.60545349121094,124.35558212382573,121.78504456394836,122.85533881707461,4462400
2020-07-01,124.07203674316406,124.67578298277802,123.26702314570225,123.86162657933865,4802300
2020-07-02,124.14520263671875,126.40470372419706,123.59632727293466,125.54481946003982,3522900
2020-07-06,124.19094848632812,126.4687634277293,123.73355693686075,125.70949178059558,3698700
2020-07-07,123.51400756835938,125.10572109359217,122.89194785484037,123.04745929359983,2991700
2020-07-08,124.1817855834961,124.73980374187899,122.96512258379303,124.10860127240717,2753700
2020-07-09,124.05372619628906,125.27038929080739,122.62666691504387,124.7123710889378,3397700
