Date,Close,High,Low,Open,Volume
,VTI,VTI,VTI,VTI,VTI
2020-01-02,151.90963745117188,151.90963745117188,150.8047089381961,151.63340181044586,3291100
2020-01-03,150.94285583496094,151.44008291717645,150.09574330407594,150.35355955043522,3625400
2020-01-06,151.4584503173828,151.48607247357458,149.9299587751127,150.012825243688,6813800
2020-01-07,151.099365234375,151.43084519589183,150.80471013528071,151.25589548704568,2498400
2020-01-08,151.84519958496094,152.4344957640729,151.04411477356388,151.19144233082417,4244800
2020-01-09,152.7936248779297,152.83044974878123,152.25957292602632,152.67391946028172,2216900
2020-01-10,152.3516387939453,153.1250874429585,152.1122279859674,153.08824852637878,4023000
2020-01-13,153.39207458496094,153.42891349390865,152.4068515444801,152.84882010236277,3997100
2020-01-14,153.3092498779297,153.88012667278852,153.00539202100873,153.35529150169305,3062000
2020-01-15,153.68675231933594,154.13792364602125,153.23556694272142,153.30923072155213,2479200
2020-01-16,155.00347900390625,155.0311011689178,154.33131623874007,154.42339948873274,2205600
2020-01-17,155.39019775390625,155.62039182064584,155.03109557178976,155.62039182064584,2272000
2020-01-21,155.0587158203125,155.47307637526967,154.84694121550885,155.0587158203125,3174200
2020-01-22,155.15078735351562,155.90583057006273,155.0126765455763,155.54671436956136,2113600
2020-01-23,155.32571411132812,155.39937788131414,154.12870243642863,154.7916623163752,2370000
2020-01-24,153.85247802734375,155.69403026146102,153.15269323635349,155.69403026146102,3292500
2020-01-27,151.54136657714844,152.22274610358565,150.85998705071123,151.21908924911958,4692800
2020-01-28,153.00540161132812,153.46578977795664,151.98333931941553,152.23195286337585,4010700
2020-01-29,152.9040985107422,153.76042771063354,152.77519040053522,153.73280554772705,1751700
2020-01-30,153.2723846435547,153.41049542854137,151.4400352798104,151.92804545333297,2835900
2020-01-31,150.56532287597656,153.0422130150732,150.12334019953238,152.99617139670244,4525300
2020-02-03,151.8912353515625,152.69230608217086,151.29272244197247,151.32956135483298,2783200
2020-02-04,154.28526306152344,154.70882630987123,153.5946808880803,153.74200845706474,2732700
2020-02-05,155.80455017089844,155.93345827953803,154.84693503535004,155.7308863874001,4133700
2020-02-06,156.23731994628906,156.3754448248781,155.78614853938734,156.31098373821686,2202300
2020-02-07,155.34417724609375,155.9795010972498,155.06794154345593,155.65723781911524,2579200
2020-02-10,156.4859161376953,156.4859161376953,154.92980207433973,154.94822153276237,2494100
2020-02-11,156.9186553955078,157.68290121585923,156.6332170631931,157.21331048043123,2921700
2020-02-12,157.90394592285156,157.95919025747295,157.3698939382905,157.67375182864072,2154100
2020-02-13,157.83946228027344,158.30905310739234,157.03839144285573,157.17650225967586,2827500
2020-02-14,158.09725952148438,158.16172059488062,157.43429958049148,158.00519033796965,2527800
2020-02-18,157.72894287109375,157.94992013491736,157.0199413664949,157.70132071311582,2459400
2020-02-19,158.53005981445312,158.88916202288726,158.1617549006501,158.29986573084327,2488100
2020-02-20,158.05120849609375,158.7694127144271,156.43985035625622,158.33666088280447,7061600
2020-02-21,156.4306640625,157.4803483417055,155.97947867804353,157.4066845615945,2983500
2020-02-24,151.2835693359375,152.72918101625186,150.6298118926557,151.46772181082724,8710900
2020-02-25,146.66122436523438,152.28716721590047,146.1916335856931,151.96488994273176,10112300
2020-02-26,145.85093688964844,148.99078694065796,145.4826320487372,147.3333870566992,8210300
2020-02-27,139.4607696533203,145.04987389014764,139.40551127929237,142.75713609056677,14384200
2020-02-28,138.52159118652344,138.65970201391042,133.78880148566464,134.82006646330498,22272400
2020-03-02,144.25799560546875,144.39612045588765,137.7296961703,139.414718185923,12071600
2020-03-03,140.53805541992188,146.6796300928555,139.11084970793726,144.87490282190782,8623100
2020-03-04,146.15481567382812,146.17323513349496,141.8455894072454,143.19913166916896,5226600
2020-03-05,141.28387451171875,143.97253879946376,140.05924072125174,142.54533316095396,5343100
