Date,Close,High,Low,Open,Volume
,AXP,AXP,AXP,AXP,AXP
2020-01-02,117.22933197021484,117.62056045945711,115.72030576691336,116.12085125069508,2708000
2020-01-03,116.06498718261719,116.53073753817085,115.45020040881528,115.80416812059296,2090600
2020-01-06,115.56196594238281,115.65512169085883,114.68636018235199,114.91923533997038,2855200
2020-01-07,114.95648193359375,115.87866545327272,114.90990406514348,115.01236969030613,2042300
2020-01-08,116.94056701660156,117.70439709917983,115.31975822806412,115.55263333990852,3458200
2020-01-09,119.05508422851562,119.12028898340537,117.73235513973195,117.82550377431942,2787100
2020-01-10,118.56138610839844,119.39042101006683,118.22604534965785,118.84083910961061,2789200
2020-01-13,119.73505401611328,120.1169725877145,118.88739235575348,119.08300658506728,3285700
2020-01-14,119.97726440429688,121.17889376689814,119.54876793046358,119.80958692720758,3836000
2020-01-15,120.92739868164062,120.94601845740073,119.65123336360959,119.87479859485434,3187200
2020-01-16,121.6073989868164,121.96135952867215,120.82494194030963,121.56082111685451,2424500
2020-01-17,122.51094818115234,122.82765493586633,121.83094259103359,122.44573632446858,3659400
2020-01-21,121.58875274658203,122.79039628811528,121.45834325196908,122.12902471385534,3102700
2020-01-22,122.48299407958984,123.2095632626117,121.96134191037186,121.96134191037186,2483800
2020-01-23,122.3712387084961,122.55755021371766,121.22549686195917,122.26877306605313,3841000
2020-01-24,125.85501098632812,128.66814598131242,124.68132567965809,127.01938640652081,8612500
2020-01-27,121.69122314453125,122.93943038679203,120.04246330150353,122.16628327637304,6432400
2020-01-28,123.37724304199219,124.69997209632061,122.15697961507648,122.95807064387483,3712700
2020-01-29,122.65998077392578,124.01066788912277,122.4364297474092,123.40518402731071,2518400
2020-01-30,124.09452056884766,124.19698621123452,121.50494983969489,121.79371277362907,2428500
2020-01-31,120.97396850585938,123.19094430136434,120.51754234577542,123.1164225538145,3522600
2020-02-03,122.02655792236328,123.16298959887843,121.51422983646404,121.60738556610708,2721900
2020-02-04,122.818359375,124.20628616756333,122.69725974907176,123.77780385262996,2547500
2020-02-05,124.44847106933594,124.63476832450215,122.2966929994224,124.29010347819671,4084500
2020-02-06,124.12245178222656,125.14710810150441,123.99204227009764,124.97012071784998,1708600
2020-02-07,122.79039001464844,123.65667856741022,122.34325958718928,123.48901531728917,2885600
2020-02-10,123.18165588378906,123.42384094536179,122.35262084145369,122.59480590302641,1816500
2020-02-11,123.54492950439453,124.49504988553069,123.25616659168229,123.91752406010622,1733300
2020-02-12,124.11315155029297,124.56026788187106,123.45177983574102,124.2528709621699,1715400
2020-02-13,125.24954986572266,125.4451569898555,123.94544077937525,124.0292724040036,3178300
2020-02-14,126.56297302246094,127.02872328952064,125.31476571799779,125.48244320519576,2360300
2020-02-18,126.31148529052734,127.38270528021594,125.69669149181186,126.56298021526197,2428200
2020-02-19,127.55036926269531,128.00680966974193,126.7958560572127,126.96353355485941,1785000
2020-02-20,127.22435760498047,128.58434056361915,125.65942915731969,127.06600420369085,2541700
2020-02-21,125.6594467163086,126.93561242149698,124.71863606651047,126.8704005458451,3106100
2020-02-24,119.4090576171875,121.98931811699778,118.51481794321106,120.5641092009404,6329300
2020-02-25,112.61842346191406,119.2227592753679,111.69623986190375,118.96194024561028,7628100
2020-02-26,110.3828125,114.04360985705621,110.35486862126281,112.96306583398504,5268000
2020-02-27,105.08258819580078,109.43270172119163,105.05464431281655,107.96092895854181,8279800
2020-02-28,102.39984893798828,103.42449805351016,99.67055222366695,101.58013106692773,11362100
2020-03-02,106.06998443603516,106.18175996870818,101.15165490162339,103.49904058276316,9851600
2020-03-03,100.61138916015625,108.426679197654,99.67057149539309,107.14120372722077,9285000
2020-03-04,107.77461242675781,107.85845117305759,101.766436630854,102.69793719498082,7470900
2020-03-05,103.34066009521484,104.87763012102522,102.18559444382416,103.9740806726024,12060600
2020-03-06,100.82563018798828,101.31932440432344,96.68045506330063,98.48756863112612,9897700
